datetime,humidity,temperature,timestamp,temperature_norm,humidity_norm,kmeans_label
2025-11-08 12:22:01,72.5,31.4,1762579321,1.0497977337957112,-0.462922432248118,1
2025-11-08 12:22:07,72.6,31.3,1762579327,0.929769042943818,-0.4413530983024953,1
2025-11-08 12:22:13,72.6,31.3,1762579333,0.929769042943818,-0.4413530983024953,1
2025-11-08 12:22:18,72.5,31.4,1762579338,1.0497977337957112,-0.462922432248118,1
2025-11-08 12:22:24,72.6,31.3,1762579344,0.929769042943818,-0.4413530983024953,1
2025-11-08 12:22:40,72.6,31.4,1762579360,1.0497977337957112,-0.4413530983024953,1
2025-11-08 12:22:45,72.5,31.4,1762579365,1.0497977337957112,-0.462922432248118,1
2025-11-08 12:22:51,72.5,31.4,1762579371,1.0497977337957112,-0.462922432248118,1
2025-11-08 12:22:56,72.5,31.4,1762579376,1.0497977337957112,-0.462922432248118,1
2025-11-08 12:23:02,72.4,31.3,1762579382,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:23:08,72.4,31.3,1762579388,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:23:13,72.4,31.3,1762579393,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:23:20,72.4,31.4,1762579400,1.0497977337957112,-0.4844917661937406,1
2025-11-08 12:23:25,72.4,31.3,1762579405,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:23:31,72.4,31.3,1762579411,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:23:36,72.4,31.4,1762579416,1.0497977337957112,-0.4844917661937406,1
2025-11-08 12:23:42,72.3,31.3,1762579422,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:23:47,72.3,31.4,1762579427,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:23:53,72.3,31.4,1762579433,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:23:59,72.2,31.3,1762579439,0.929769042943818,-0.527630434084989,1
2025-11-08 12:24:04,72.2,31.3,1762579444,0.929769042943818,-0.527630434084989,1
2025-11-08 12:24:10,72.2,31.2,1762579450,0.8097403520919209,-0.527630434084989,1
2025-11-08 12:24:15,72.3,31.4,1762579455,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:24:21,72.2,31.3,1762579461,0.929769042943818,-0.527630434084989,1
2025-11-08 12:24:26,72.3,31.3,1762579466,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:24:32,72.3,31.4,1762579472,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:24:37,72.3,31.3,1762579477,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:24:43,72.2,31.4,1762579483,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:24:48,72.2,31.4,1762579488,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:24:54,72.2,31.3,1762579494,0.929769042943818,-0.527630434084989,1
2025-11-08 12:25:00,72.1,31.3,1762579500,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:25:05,72.0,31.3,1762579505,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:25:11,72.1,31.4,1762579511,1.0497977337957112,-0.5491997680306148,1
